2737679237768900.00,4
2732987988157240.00,6
2733658166673040.00,0
2729637095577260.00,0
2737679237769100.00,-3
2739689773316950.00,1
2739019594800840.00,5
2733658166673060.00,3
2730977452609300.00,4
2573485501354530.00,8
2732987988157270.00,3
2730977452609190.00,5
2739019594800870.00,4
2732987988157050.00,4
2727626560029330.00,3
2728296738545260.00,10
2732317809641270.00,3
2739019594800960.00,5
2728296738545460.00,3
2734328345189170.00,2
2738349416284990.00,3
2730307274093290.00,2
2738349416285000.00,1
2732987988157170.00,4
2728296738545330.00,6
2730977452609160.00,-1
2737679237769130.00,6
2731647631125110.00,1
2741030130348780.00,3
2743040665896740.00,2
2739689773316950.00,6
2727626560029440.00,2
2573485501354530.00,7
2739019594800840.00,1
2735668702221130.00,3
2729637095577320.00,5
2727626560029360.00,4
2733658166673150.00,1
2734998523705160.00,0
2738349416284990.00,3
2739689773316990.00,0
2730977452609160.00,0
2738349416284880.00,1
2736338880737190.00,4
2733658166673060.00,4
2738349416284940.00,4
2732987988157270.00,3
2737679237769020.00,7
2730977452609190.00,1
2732987988157270.00,7
2732987988157050.00,3
2739019594800870.00,5
2728296738545260.00,9
2727626560029330.00,2
2732987988157170.00,8
2738349416285000.00,3
2731647631125110.00,3
2737679237769130.00,4
2728296738545330.00,1
2739689773316950.00,7
2727626560029440.00,0
2573485501354530.00,8
2730977452609140.00,0
2736338880736980.00,4
2737009059253010.00,5
2743040665896740.00,0
2734998523705010.00,3
2741030130348830.00,0
2734998523705160.00,0
2730977452609190.00,2
2734328345189170.00,0
2573485501354530.00,2
2733658166673260.00,2
2732987988157200.00,4
2726956381513330.00,2
2733658166673150.00,5
2733658166673060.00,2
2737679237769060.00,2
2732987988157270.00,5
2736338880737160.00,1
2737009059252980.00,5
2732987988157090.00,2
2743040665896740.00,1
2739019594800870.00,1
2737679237768900.00,5
2741700308864780.00,0
2727626560029330.00,8
2742370487380970.00,3
2739689773316990.00,1
2728296738545260.00,6
2732987988157050.00,4
2741030130348780.00,1
2738349416285000.00,0
2740359951833020.00,1
2732987988157170.00,9
2727626560029250.00,0
2734328345189130.00,5
2737679237769130.00,4
2738349416284990.00,4
2728296738545250.00,1
2573485501354540.00,6
2730307274093290.00,3
2728296738545330.00,4
2732987988157080.00,2
2731647631125160.00,2
2727626560029440.00,5
2737679237768930.00,6
2733658166673100.00,3
2731647631125300.00,4
2730977452609190.00,4
2733658166673260.00,4
2573485501354530.00,6
2731647631125110.00,-1
2728296738545260.00,10
2733658166673060.00,7
2739689773317040.00,0
2732987988157090.00,4
2728296738545370.00,4
2739019594800870.00,0
2732987988157270.00,7
2737679237768900.00,4
2727626560029330.00,2
2739689773316850.00,5
2742370487380790.00,0
2738349416284880.00,3
2736338880736980.00,2
2733658166673050.00,0
2739689773317040.00,0
2734328345189160.00,3
2736338880737160.00,1
2732987988157170.00,5
2742370487380850.00,5
2734328345189130.00,3
2730977452609200.00,5
2739689773316970.00,-1
2729637095577170.00,0
2732987988157050.00,1
2573485501354540.00,9
2728296738545330.00,5
2733658166673100.00,3
2726956381513390.00,-1
2737009059253160.00,5
2726956381513440.00,0
2731647631125210.00,2
2739689773316990.00,3
2739019594800960.00,6
2727626560029440.00,8
2734328345189230.00,1
2731647631125160.00,4
2732317809641170.00,1
2737009059252920.00,0
2728296738545260.00,10
2730977452609200.00,1
2734328345189020.00,0
2733658166673100.00,8
2727626560029360.00,3
2730977452609190.00,4
2573485501354530.00,3
2732987988157090.00,4
2731647631125110.00,4
2733658166673060.00,3
2732987988157280.00,2
2733658166673040.00,2
2739689773316850.00,2
2737009059253150.00,2
2732987988157200.00,1
2738349416284880.00,2
2739019594800870.00,1
2739689773317040.00,4
2734328345189240.00,4
2742370487380850.00,2
2727626560029410.00,2
2732987988157100.00,2
2729637095577260.00,3
2728296738545330.00,4
2729637095577170.00,7
2732987988157050.00,6
2731647631125300.00,7
2573485501354540.00,7
2734328345189160.00,4
2737009059252920.00,4
2734328345189130.00,3
2727626560029440.00,6
2739689773316990.00,-1
2730977452609200.00,8
2731647631125160.00,3
2730977452609290.00,3
2727626560029360.00,7
2730977452609190.00,1
2573485501354530.00,5
2728296738545260.00,8
2732317809641170.00,0
2730307274093140.00,2
2732987988157090.00,2
2737009059253150.00,5
2730977452609140.00,2
2732987988157110.00,4
2732987988157280.00,1
2733658166673060.00,1
2738349416284880.00,8
2734328345189250.00,3
2737679237769060.00,0
2730307274093370.00,6
2730307274093160.00,2
2731647631125290.00,3
2729637095577400.00,-1
2739689773317040.00,1
2742370487380850.00,1
2742370487380970.00,8
2742370487380730.00,-1
2734328345189020.00,6
2732987988157070.00,3
2729637095577400.00,0
2737679237768900.00,2
2737009059252920.00,8
2739019594800910.00,1
2730977452609200.00,5
2727626560029440.00,4
2727626560029360.00,2
2573485501354540.00,5
2734998523705160.00,4
2731647631125300.00,2
2730977452609280.00,3
2730977452609190.00,5
2732987988157100.00,3
2731647631125140.00,4
2730977452609140.00,0
2730307274093370.00,0
2573485501354530.00,3
2728966917061270.00,0
2732987988157110.00,5
2732317809641230.00,-1
2728296738545260.00,10
2730307274093140.00,1
2737009059253150.00,5
2739689773317030.00,1
2573485501354530.00,0
2734998523705130.00,0
2740359951832970.00,4
2728296738545260.00,4
2733658166673060.00,4
2738349416284880.00,8
2739689773317030.00,1
2733658166673110.00,5
2728966917061270.00,0
2734328345189080.00,3
2742370487380880.00,0
2732987988157100.00,0
2734998523705130.00,0
2734328345189160.00,0
2573485501354540.00,10
2734328345189020.00,0
2742370487380850.00,0
2741700308864760.00,0
2732987988157070.00,2
2740359951832810.00,6
2727626560029350.00,0
2742370487380730.00,6
2730977452609200.00,4
2727626560029360.00,2
2727626560029440.00,6
2734328345189240.00,0
2738349416284880.00,0
2734998523705130.00,0
2730307274093370.00,6
2730977452609140.00,3
2726956381513290.00,1
2741700308864920.00,0
2732317809641230.00,1
2728296738545260.00,10
2739019594800910.00,5
2729637095577400.00,3
2730977452609190.00,6
2730307274093160.00,-1
2726956381513390.00,-1
2734328345189230.00,6
2731647631125290.00,5
2732987988157110.00,4
2734328345189160.00,1
2733658166673040.00,0
2741030130348830.00,2
2732987988157230.00,4
2729637095577310.00,0
2735668702221090.00,0
2729637095577260.00,1
2737009059253150.00,4
2734328345189150.00,3
2739689773316820.00,0
2732987988157110.00,0
2731647631125290.00,0
2740359951832970.00,10
2730977452609290.00,0
2573485501354530.00,8
2729637095577280.00,2
2743040665896740.00,2
2732987988157080.00,4
2726956381513450.00,0
2735668702221090.00,0
2728966917061270.00,6
2728296738545280.00,4
2730307274093360.00,0
2730307274093190.00,6
2729637095577190.00,0
2740359951832980.00,2
2737679237768900.00,6
2734328345189220.00,2
2742370487380880.00,3
2742370487380850.00,2
2733658166673060.00,7
2732987988157100.00,1
2735668702221100.00,5
2733658166673100.00,1
2730977452609300.00,1
2737679237769020.00,5
2728966917061330.00,2
2733658166673040.00,3
2739689773316820.00,0
2730307274093160.00,0
2727626560029360.00,10
2727626560029350.00,0
2740359951832810.00,4
2728296738545390.00,4
2734328345189020.00,1
2573485501354540.00,8
2742370487380730.00,7
2739689773317030.00,0
2735668702221110.00,1
2727626560029440.00,5
2728296738545260.00,9
2732317809641230.00,0
2739019594800910.00,1
2730307274093370.00,4
2727626560029420.00,0
2730977452609190.00,7
2730977452609200.00,2
2738349416284880.00,4
2730977452609140.00,5
2734998523705100.00,5
2730977452609290.00,0
2731647631125290.00,7
2732987988157110.00,2
2728296738545430.00,1
2732987988157230.00,3
2737009059253150.00,3
2729637095577400.00,5
2739019594800870.00,0
2731647631125200.00,2
2734328345189230.00,4
2741700308864980.00,0
2730977452609140.00,0
2733658166673040.00,4
2741030130348830.00,1
2734328345189150.00,2
2733658166673030.00,4
2737679237768900.00,0
2730307274093190.00,3
2733658166673020.00,3
2573485501354530.00,8
2732987988157070.00,-1
2730307274093360.00,5
2730307274093310.00,1
2726956381513290.00,6
2730977452609220.00,6
2730977452609300.00,1
2734998523705070.00,5
2728296738545280.00,2
2735668702221100.00,4
2734328345189160.00,7
2734328345189220.00,4
2727626560029350.00,0
2732987988157200.00,2
2732987988157230.00,3
2732317809641230.00,2
2728296738545260.00,10
2733658166673030.00,0
2733658166673040.00,0
2734998523705130.00,6
2733658166673260.00,2
2740359951832960.00,0
2728296738545390.00,3
2743040665896750.00,0
2727626560029440.00,9
2734998523705160.00,6
2729637095577370.00,1
2726956381513450.00,9
2730307274093370.00,0
2730307274093270.00,0
2573485501354540.00,9
2729637095577310.00,1
2728966917061320.00,3
2738349416284880.00,-1
2730977452609190.00,5
2734998523705100.00,3
2732987988157110.00,6
2728296738545390.00,1
2741700308864920.00,0
2737009059253150.00,1
2729637095577400.00,1
2730307274093330.00,1
2731647631125290.00,8
2731647631125200.00,2
2730307274093240.00,6
2737679237768900.00,6
2730977452609140.00,2
2730977452609220.00,3
2733658166673020.00,1
2734328345189160.00,2
2734998523705070.00,5
2727626560029440.00,1
2728296738545260.00,10
2742370487380880.00,4
2734328345189150.00,5
2728966917061190.00,6
2727626560029350.00,0
2732987988157230.00,7
2742370487380790.00,0
2740359951832810.00,4
2730977452609200.00,5
2731647631125140.00,6
2730307274093380.00,1
2732987988157200.00,1
2729637095577370.00,3
2729637095577310.00,0
2733658166673110.00,4
2738349416284880.00,4
2742370487380850.00,3
2741700308864980.00,0
2732987988157220.00,0
2728296738545230.00,0
2741700308864980.00,0
2734998523705100.00,0
2731647631125230.00,4
2728296738545390.00,1
2729637095577400.00,6
2728296738545260.00,0
2731647631125290.00,5
2731647631125200.00,4
2737679237768930.00,3
2737009059253150.00,3
2730977452609270.00,1
2738349416284990.00,0
2741700308864980.00,0
2733658166673260.00,3
2731647631125110.00,3
2737679237768900.00,5
2743040665896750.00,0
2728296738545260.00,10
2734998523705070.00,3
2730307274093380.00,1
2737009059252970.00,3
2737009059253150.00,1
2743040665896750.00,0
2730977452609220.00,4
2734328345189020.00,0
2730977452609140.00,5
2733658166673020.00,2
2731647631125250.00,0
2727626560029440.00,6
2737009059252970.00,0
2730977452609190.00,1
2737679237769010.00,5
2727626560029250.00,6
2731647631125140.00,1
2730977452609200.00,8
2733658166673100.00,7
2734998523705210.00,6
2732987988157110.00,3
2731647631125290.00,6
2740359951832960.00,0
2741700308864990.00,7
2734998523705070.00,4
2728296738545260.00,10
2731647631125200.00,7
2728296738545390.00,1
2728296738545260.00,6
2733658166673130.00,1
2730977452609270.00,1
2728296738545230.00,1
2737679237769060.00,3
2728296738545280.00,4
2738349416284970.00,4
2730307274093380.00,2
2730977452609220.00,-2
2733658166673110.00,2
2743040665896750.00,1
2743040665896750.00,0
2732987988157210.00,2
2733658166673110.00,6
2741700308864770.00,0
2731647631125290.00,1
2728966917061280.00,4
2730977452609190.00,6
2741700308864770.00,1
2743040665896730.00,0
2727626560029440.00,4
2731647631125250.00,5
2727626560029350.00,0
2737679237769010.00,7
2734998523705130.00,0
2728966917061280.00,0
2735668702221090.00,0
2732987988157210.00,1
2728296738545280.00,0
2734998523705130.00,0
2741030130348880.00,1
2734998523705210.00,8
2727626560029290.00,2
2730977452609270.00,1
2728296738545390.00,2
2734998523705070.00,8
2731647631125200.00,1
2730977452609200.00,5
2735668702221040.00,0
2728296738545300.00,9
2741700308864990.00,7
2737679237769060.00,3
2734998523705070.00,0
2734998523705130.00,0
2730977452609220.00,6
2730977452609140.00,2
2737009059253150.00,2
2737009059252920.00,2
2733658166673110.00,6
2741030130348830.00,2
2742370487380870.00,0
2731647631125290.00,9
2730977452609190.00,6
2727626560029440.00,4
2734328345189130.00,4
2730307274093380.00,5
2727626560029350.00,0
2731647631125250.00,5
2743040665896740.00,0
2739019594800860.00,7
2734328345189130.00,0
2731647631125150.00,0
2737679237769010.00,4
2728966917061280.00,5
2737009059252940.00,1
2737009059252970.00,1
2728296738545280.00,0
2734998523705070.00,2
2729637095577310.00,0
2738349416284970.00,7
2734998523705210.00,5
2741030130348880.00,-1
2727626560029230.00,8
2728296738545220.00,1
2727626560029290.00,6
2735668702220960.00,1
2737679237768930.00,2
2737679237769060.00,2
2734328345189200.00,5
2735668702221110.00,4
2730977452609140.00,1
2730977452609220.00,4
2730977452609270.00,2
2728296738545300.00,7
2736338880736950.00,3
2728966917061410.00,1
2731647631125290.00,5
2733658166673110.00,3
2735668702221040.00,1
2727626560029440.00,5
2730977452609190.00,4
2737009059252920.00,0
2726956381513440.00,6
2727626560029350.00,1
2731647631125250.00,7
2728966917061390.00,0
2739019594800860.00,2
2734328345189130.00,1
2728966917061280.00,6
2733658166673140.00,3
2743040665896740.00,0
2739019594800930.00,7
2734998523705070.00,8
2741030130348880.00,0
2738349416284880.00,7
2740359951832810.00,5
2731647631125290.00,4
2727626560029440.00,0
2737679237769000.00,8
2728296738545220.00,3
2732317809641240.00,0
2733658166673020.00,0
2739019594800970.00,2
2735668702220960.00,3
2742370487380940.00,0
2730307274093370.00,0
2727626560029230.00,3
2734328345189240.00,4
2737679237769060.00,7
2737679237768930.00,1
2740359951832940.00,1
2730307274093160.00,2
2737009059252920.00,3
2734328345189200.00,2
2730977452609220.00,5
2730977452609140.00,9
2730977452609270.00,5
2728296738545300.00,2
2573485501354620.00,10
2733658166673160.00,0
2730977452609190.00,8
2727626560029350.00,0
2735668702221040.00,2
2737679237768930.00,2
2741700308864770.00,1
2728296738545270.00,4
2739019594800860.00,1
2733658166673140.00,7
2730977452609200.00,5
2726956381513440.00,0
2741700308864790.00,0
2739689773316870.00,1
2731647631125290.00,10
2728296738545220.00,1
2734998523705070.00,1
2727626560029440.00,8
2732317809641270.00,3
2732317809641230.00,3
2726956381513430.00,1
2740359951833020.00,3
2730307274093370.00,6
2732987988157200.00,2
2735668702220960.00,5
2739019594800970.00,4
2738349416284960.00,1
2728966917061310.00,0
2734328345189240.00,1
2727626560029230.00,10
2740359951832980.00,1
2728966917061260.00,8
2737009059252920.00,5
2737679237768930.00,2
2730977452609190.00,4
2738349416284980.00,0
2730977452609140.00,-1
2742370487380940.00,4
2728296738545300.00,7
2734328345189040.00,5
2727626560029250.00,4
2734328345189200.00,1
2573485501354620.00,1
2730977452609270.00,4
2739689773316910.00,1
2733658166673140.00,4
2732987988157110.00,5
2727626560029300.00,3
2730977452609200.00,6
2740359951832980.00,0
2727626560029290.00,8
2726956381513440.00,0
2737679237768930.00,8
2739019594800960.00,1
2741700308864770.00,4
2737679237769060.00,1
2741700308864790.00,2
2732987988157250.00,4
2733658166673160.00,2
2739689773316870.00,3
2737679237769090.00,1
2734998523705000.00,5
2726956381513310.00,5
2739019594800910.00,2
2731647631125290.00,7
2734998523705070.00,1
2728296738545220.00,3
2739019594800860.00,3
2727626560029440.00,6
2740359951833020.00,3
2739019594800970.00,3
2732987988157200.00,5
2730307274093370.00,-1
2573485501354540.00,5
2737009059252990.00,2
2738349416284960.00,1
2732317809641240.00,0
2740359951832980.00,4
2734328345189130.00,4
2728966917061310.00,2
2738349416284990.00,10
2742370487380730.00,0
2737679237768920.00,1
2737009059252920.00,3
2728966917061330.00,5
2728296738545350.00,0
2730977452609190.00,9
2730977452609220.00,2
2573485501354620.00,7
2742370487380940.00,2
2734998523705070.00,1
2743040665896750.00,1
2742370487380970.00,2
2734328345189040.00,8
2741700308864920.00,2
2734328345189200.00,4
2730977452609270.00,3
2740359951832860.00,4
2728296738545300.00,4
2733658166673140.00,5
2732987988157110.00,3
2727626560029300.00,5
2728966917061260.00,7
2739019594800960.00,1
2740359951832980.00,-1
2741700308864770.00,1
2737679237769060.00,4
2739689773316910.00,5
2732987988157250.00,4
2727626560029450.00,2
2743040665896750.00,0
2733658166673160.00,3
2738349416285080.00,4
2739689773316870.00,3
2728966917061410.00,3
2739019594800880.00,5
2737679237768930.00,7
2734328345189160.00,2
2726956381513440.00,1
2730977452609200.00,3
2727626560029290.00,5
2730307274093330.00,4
2728296738545220.00,2
2728296738545270.00,7
2727626560029440.00,1
2740359951833020.00,0
2732987988157060.00,2
2728966917061310.00,5
2730307274093370.00,7
2732987988157200.00,2
2732317809641240.00,4
2739019594800970.00,2
2573485501354540.00,4
2740359951832980.00,5
2728296738545220.00,1
2732987988157280.00,1
2731647631125290.00,1
2739689773316990.00,1
2726956381513260.00,3
2739689773316970.00,0
2573485501354620.00,6
2739019594801010.00,6
2733658166673110.00,1
2728296738545260.00,2
2730977452609220.00,2
2734328345189130.00,4
2732987988157200.00,0
2738349416284940.00,0
2730977452609240.00,4
2731647631125290.00,4
2727626560029470.00,3
2734328345189040.00,6
2738349416284990.00,1
2734328345189200.00,0
2728966917061330.00,4
2741700308864770.00,0
2728296738545300.00,2
2733658166673140.00,7
2730307274093310.00,8
2732987988157110.00,3
2573485501354580.00,8
2739019594800960.00,1
2738349416285080.00,4
2727626560029450.00,3
2731647631125210.00,8
2733658166673160.00,2
2739019594800880.00,5
2741700308864810.00,1
2739689773316870.00,1
2733658166673060.00,6
2739019594800930.00,3
2737679237768930.00,5
2726956381513400.00,3
2730977452609200.00,7
2739689773316910.00,7
2737679237769060.00,0
2741700308864850.00,0
2731647631125290.00,10
2741700308864950.00,2
2732987988157250.00,5
2732987988157060.00,6
2729637095577360.00,3
2730307274093370.00,2
2727626560029440.00,2
2740359951833020.00,0
2732317809641240.00,3
2739019594800970.00,1
2740359951832980.00,8
2573485501354540.00,4
2728296738545220.00,-2
2738349416284950.00,2
2737679237768920.00,-1
2733658166673110.00,0
2728296738545260.00,2
2730977452609220.00,3
2573485501354620.00,7
2732987988157250.00,2
2727626560029440.00,0
2729637095577250.00,3
2730977452609240.00,5
2739019594801010.00,5
2727626560029470.00,1
2734328345189040.00,5
2734328345189200.00,3
2733658166673050.00,4
2731647631125290.00,3
2726956381513380.00,0
2731647631125150.00,0
2739019594800960.00,0
2573485501354580.00,9
2739019594800880.00,2
2727626560029270.00,3
2732987988157110.00,8
2738349416285080.00,3
2728966917061330.00,4
2733658166673160.00,-1
2739019594800930.00,2
2727626560029450.00,7
2726956381513400.00,10
2739689773316870.00,1
2731647631125210.00,5
2733658166673060.00,8
2732987988157250.00,1
2727626560029440.00,0
2743040665896730.00,2
2730307274093230.00,2
2730307274093370.00,2
2731647631125290.00,9
2732987988157060.00,2
2730977452609190.00,1
2740359951833020.00,0
2732317809641240.00,4
2733658166673180.00,0
2732317809641270.00,0
2742370487380870.00,1
2728296738545220.00,4
2728296738545420.00,5
2737679237768920.00,1
2730977452609200.00,2
2737679237768980.00,9
2728296738545260.00,9
2733658166673110.00,1
2740359951832990.00,3
2738349416284990.00,7
2728966917061260.00,8
2737679237769060.00,1
2743040665896730.00,0
2732317809641250.00,0
2727626560029470.00,8
2730977452609240.00,4
2737679237769050.00,0
2573485501354620.00,7
2734328345189200.00,5
2734328345189040.00,2
2733658166673050.00,4
2731647631125290.00,-1
2735668702221190.00,0
2737009059252970.00,0
2733658166673160.00,1
2732987988157110.00,10
2742370487380890.00,2
2727626560029270.00,10
2739019594800960.00,0
2573485501354540.00,5
2738349416285080.00,1
2573485501354580.00,7
2728966917061340.00,2
2740359951832810.00,6
2742370487380940.00,1
2727626560029450.00,3
2743040665896750.00,0
2732317809641180.00,8
2728296738545330.00,-1
2742370487380850.00,1
2728966917061260.00,2
2727626560029440.00,7
2734328345189020.00,7
2739689773316870.00,9
2739019594800910.00,0
2733658166673060.00,10
2729637095577220.00,2
2728966917061330.00,3
2730307274093370.00,2
2732987988157250.00,5
2729637095577370.00,1
2736338880736950.00,1
2728296738545380.00,1
2727626560029420.00,4
2742370487380970.00,2
2732317809641270.00,7
2730977452609190.00,7
2732317809641240.00,1
2741700308864880.00,0
2728296738545220.00,-1
2740359951833020.00,2
2732987988157060.00,8
2730977452609200.00,5
2743040665896750.00,0
2733658166673060.00,2
2739019594800910.00,0
2733658166673110.00,7
2739019594800880.00,2
2737679237769060.00,5
2737679237768920.00,1
2728296738545260.00,9
2734328345189040.00,1
2573485501354620.00,7
2732317809641250.00,2
2733658166673050.00,3
2730977452609240.00,4
2573485501354580.00,5
2732987988157110.00,3
2728966917061360.00,-9
2738349416284890.00,0
2727626560029230.00,4
2733658166673160.00,4
2737679237769010.00,6
2731647631125290.00,7
2734328345189200.00,4
2739019594800960.00,2
2732317809641250.00,0
2738349416284890.00,0
2573485501354540.00,6
2730307274093310.00,7
2742370487380850.00,0
2739019594801010.00,8
2738349416284880.00,10
2739689773316870.00,0
2743040665896750.00,-1
2732317809641180.00,2
2727626560029440.00,1
2727626560029270.00,4
2738349416284940.00,1
2729637095577310.00,6
2726956381513400.00,0
2573485501354540.00,0
2732987988157110.00,0
2733658166673050.00,4
2732987988157250.00,1
2729637095577370.00,6
2733658166673100.00,6
2727626560029420.00,1
2729637095577350.00,2
2732317809641270.00,4
2728966917061330.00,1
2730307274093370.00,6
2727626560029350.00,1
2739019594800960.00,3
2728296738545220.00,5
2742370487380970.00,3
2732987988157060.00,2
2740359951833020.00,0
2739019594800880.00,2
2733658166673060.00,8
2730977452609240.00,1
2734998523705000.00,10
2740359951832990.00,2
2573485501354620.00,6
2743040665896750.00,3
2737679237768920.00,-1
2728296738545260.00,6
2731647631125290.00,5
2734328345189040.00,6
2733658166673110.00,5
2727626560029230.00,10
2727626560029470.00,0
2741700308864850.00,0
2730977452609240.00,0
2733658166673160.00,3
2737679237768990.00,1
2732987988157240.00,2
2727626560029270.00,2
2573485501354580.00,9
2737679237769050.00,2
2731647631125290.00,4
2738349416284890.00,2
2740359951833020.00,4
2737679237769010.00,4
2739019594800960.00,3
2732317809641250.00,9
2738349416284990.00,5
2734328345189200.00,3
2742370487380850.00,2
2739019594801010.00,6
2738349416285010.00,2
2732317809641180.00,3
2743040665896750.00,2
2729637095577220.00,4
2737009059253030.00,5
2728296738545330.00,3
2573485501354540.00,4
2726956381513400.00,5
2729637095577370.00,4
2737679237768920.00,2
2727626560029420.00,2
2733658166673050.00,7
2729637095577170.00,1
2732987988157250.00,9
2730307274093370.00,7
